step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.89761074984833,0,0.0,0.8789433776743796,0,0.0
20.0,0,0.0,0.0,13.527405340102327,0,0.0,0.9889108570005909,0,0.0
25.0,0,0.0,0.0,13.444201082974963,0,0.0,0.9843961624119789,0,0.0
30.0,0,0.0,0.0,13.01254490444363,0,0.0,0.9338455968541589,0,0.0
35.0,0,0.0,0.0,13.298111248211463,0,0.0,0.9530691637623828,0,0.0
40.0,0,0.0,0.0,13.562889516245539,0,0.0,0.9820171981017385,0,0.0
45.0,0,0.0,0.0,13.333844406440205,0,0.0,0.9593344029580281,0,0.0
50.0,0,0.0,0.0,13.712004053161314,0,0.0,0.985884642321999,0,0.0
55.0,0,0.0,0.0,13.061824483016498,0,0.0,0.9287920082354123,0,0.0
60.0,0,0.0,0.0,13.311011960821975,0,0.0,0.9457025063314088,0,0.0
65.0,0,0.0,0.0,12.969122885696143,0,0.0,0.9184721920793169,0,0.0
70.0,1,4.0,0.3333333333333333,12.726359563281562,1,4.0,0.9031498490411359,1,4.0
75.0,1,9.0,0.6428571428571429,11.86945441329034,1,9.0,0.8254101597966923,1,9.0
80.0,2,19.0,1.3571428571428572,11.697851853298221,2,19.0,0.8112113194229906,2,19.0
85.0,2,13.0,0.8125,11.117798188942853,2,31.0,0.775591559805997,2,31.0
90.0,2,23.0,1.4375,11.593202249908375,2,23.0,0.8306897070136038,2,23.0
95.0,2,33.0,1.65,10.948491731403733,2,33.0,0.7561333834403954,2,33.0
100.0,4,48.0,2.0,11.159195792499796,4,48.0,0.7579302741040322,4,48.0
105.0,3,62.0,2.2962962962962963,11.086160796148576,3,67.0,0.7592579113638617,3,67.0
110.0,3,77.0,2.6551724137931036,11.141744936936785,3,77.0,0.7987034354639105,3,77.0
115.0,4,95.0,3.2758620689655173,10.94664386600911,4,95.0,0.7724650936339215,4,95.0
120.0,7,122.0,4.066666666666666,10.38542838348111,7,122.0,0.6877921140691019,7,122.0
125.0,7,157.0,4.617647058823529,10.91795727933231,7,157.0,0.7096666437667949,7,157.0
130.0,7,192.0,5.485714285714286,11.135928949116144,7,192.0,0.7246204403265086,7,192.0
135.0,7,227.0,5.973684210526316,11.218197969332367,7,227.0,0.7417848724192249,7,227.0
140.0,4,76.0,1.853658536585366,11.138987026619036,4,261.0,0.7427776219727475,4,261.0
145.0,1,33.0,0.7674418604651163,11.30926043124382,1,56.0,0.8550277742046437,1,56.0
150.0,4,47.0,1.0444444444444445,11.227508204428156,4,47.0,0.8163662386285544,4,47.0
155.0,3,57.0,1.2391304347826086,11.048617978624705,3,69.0,0.7687551639509568,3,69.0
160.0,3,68.0,1.2830188679245282,11.60862530003482,3,68.0,0.8417173115580447,3,68.0
165.0,4,77.0,1.375,11.584242645557643,4,86.0,0.7998834955633924,4,86.0
170.0,5,101.0,1.7719298245614035,11.772441087634261,5,101.0,0.8098974505341499,5,101.0
175.0,6,129.0,2.15,11.849831217205061,6,129.0,0.8082842170157104,6,129.0
180.0,6,140.0,2.121212121212121,11.400583567069255,6,160.0,0.7762671225547132,6,160.0
185.0,8,173.0,2.5441176470588234,11.167954027073101,8,173.0,0.7886773205035608,8,173.0
190.0,7,135.0,1.8243243243243243,11.199929774472622,7,212.0,0.7899758984552323,7,212.0
195.0,7,93.0,1.1772151898734178,11.392838612913927,7,122.0,0.8095714257815633,7,122.0
200.0,10,134.0,1.6341463414634145,11.057982363610515,10,163.0,0.7601747013702671,10,163.0
205.0,14,201.0,2.5125,10.571474504546236,14,230.0,0.7096329638296448,14,230.0
210.0,15,268.0,3.35,10.403809412796667,15,307.0,0.6992993953674845,15,307.0
215.0,17,336.0,4.048192771084337,9.849939068916509,17,336.0,0.6874176512858189,17,336.0
220.0,22,434.0,4.988505747126437,9.682284198429604,22,434.0,0.6777320725834302,22,434.0
225.0,24,546.0,6.066666666666666,9.451310982613643,24,546.0,0.6550931641943691,24,546.0
230.0,23,428.0,4.505263157894737,8.978778572943567,23,674.0,0.6180236613596205,23,674.0
235.0,20,339.0,3.323529411764706,9.249357517882412,20,423.0,0.6801407597741813,20,423.0
240.0,26,451.0,4.214953271028038,9.087618943774622,26,451.0,0.6549790280040799,26,451.0
245.0,31,592.0,5.481481481481482,8.909332452668524,31,592.0,0.5964848011311713,31,592.0
250.0,31,510.0,4.434782608695652,8.804023170349433,31,759.0,0.5717507918040493,31,759.0
255.0,7,71.0,0.6173913043478261,9.100160477913168,7,438.0,0.6428936521495313,7,438.0
260.0,12,82.0,0.6721311475409836,9.482594808996588,12,474.0,0.6503751594332807,12,474.0
265.0,27,189.0,1.5,9.523305779093427,27,563.0,0.6333884702627919,27,563.0
270.0,28,278.0,2.1384615384615384,9.235241328744632,28,655.0,0.5902410419018611,28,655.0
275.0,11,147.0,1.0888888888888888,9.24851741287897,11,420.0,0.6357753841671248,11,420.0
280.0,13,172.0,1.2374100719424461,9.55787955327212,13,485.0,0.6351078570196784,13,485.0
285.0,28,269.0,1.8299319727891157,9.603747297735644,28,546.0,0.6356733679273535,28,546.0
290.0,35,429.0,2.767741935483871,9.545420283373085,35,706.0,0.5951352092328678,35,706.0
